Profile ID,Date and time (dd/mm/yyyy HH:MM AEST),Significant wave height (m),Peak wave period (s),Direction (degrees TN),Flag
PF1,20/1/2007 10:00,1.17,7.67,88,INTERP
PF1,20/1/2007 11:00,1.05,7.93,89,MEAS
PF1,20/1/2007 12:00,0.98,7.38,88,MEAS
PF1,20/1/2007 13:00,1,7.32,88,INTERP
PF1,20/1/2007 14:00,1.03,7.25,88,MEAS
PF1,20/1/2007 15:00,1.02,7.42,89,MEAS
PF1,20/1/2007 16:00,1.19,7.22,85,HIND
PF1,20/1/2007 17:00,1.36,7.02,84,HIND
PF1,20/1/2007 18:00,1.34,6.92,84,HIND
PF1,20/1/2007 19:00,1.42,6.92,84,HIND
PF1,20/1/2007 20:00,1.49,6.93,83,HIND
PF1,20/1/2007 21:00,1.64,7.67,85,HIND
PF1,20/1/2007 22:00,1.64,7.49,85,HIND
PF1,20/1/2007 23:00,1.64,7.31,84,HIND
PF1,21/1/2007 0:00,1.44,7.11,84,HIND
PF1,21/1/2007 1:00,1.4,7.35,84,HIND
PF1,21/1/2007 2:00,1.34,7.59,85,HIND
PF1,21/1/2007 3:00,1.52,8.26,86,HIND
PF1,21/1/2007 4:00,1.52,8.07,86,HIND
PF1,21/1/2007 5:00,1.52,7.87,85,HIND
PF1,21/1/2007 6:00,1.54,7.83,89,MEAS
PF1,21/1/2007 7:00,1.44,7.74,89,INTERP
PF1,21/1/2007 8:00,1.33,7.66,88,MEAS
PF1,21/1/2007 9:00,1.29,7.78,88,MEAS
PF1,21/1/2007 10:00,1.24,7.76,88,INTERP
PF1,21/1/2007 11:00,1.19,7.74,87,MEAS
PF1,21/1/2007 12:00,1.24,8.88,89,MEAS
PF1,21/1/2007 13:00,1.2,8.2,88,INTERP
PF1,21/1/2007 14:00,1.17,7.52,86,MEAS
PF1,21/1/2007 15:00,1.11,8.28,90,MEAS
PF1,21/1/2007 16:00,1.2,7.08,82,HIND
PF1,21/1/2007 17:00,1.23,5.88,79,HIND
PF1,21/1/2007 18:00,1.27,6.67,82,HIND
PF1,21/1/2007 19:00,1.39,6.63,83,HIND
PF1,21/1/2007 20:00,1.48,6.59,83,HIND
PF1,21/1/2007 21:00,1.33,6.67,83,HIND
PF1,21/1/2007 22:00,1.32,7.09,84,HIND
PF1,21/1/2007 23:00,1.32,7.52,85,HIND
PF1,22/1/2007 0:00,1.23,7.42,85,HIND
PF1,22/1/2007 1:00,1.09,7.4,84,HIND
PF1,22/1/2007 2:00,0.95,7.38,84,HIND
PF1,22/1/2007 3:00,0.88,7.37,84,HIND
PF1,22/1/2007 4:00,0.93,7.74,85,HIND
PF1,22/1/2007 5:00,0.97,8.11,86,HIND
PF1,22/1/2007 6:00,0.98,8.22,86,HIND
PF1,22/1/2007 7:00,0.91,8.02,86,HIND
PF1,22/1/2007 8:00,0.84,7.81,85,HIND
PF1,22/1/2007 9:00,0.78,10.85,98,MEAS
PF1,22/1/2007 10:00,0.81,9.46,89,HIND
PF1,22/1/2007 11:00,0.88,8.07,86,HIND
PF1,22/1/2007 12:00,0.88,9,89,HIND
PF1,22/1/2007 13:00,1.04,7.33,88,HIND
PF1,22/1/2007 14:00,1.12,5.66,89,HIND
PF1,22/1/2007 15:00,1.18,5.8,93,HIND
PF1,22/1/2007 16:00,1.2,5.76,95,HIND
PF1,22/1/2007 17:00,1.21,5.72,96,HIND
PF1,22/1/2007 18:00,1.19,5.27,97,HIND
PF1,22/1/2007 19:00,1.42,6.97,101,HIND
PF1,22/1/2007 20:00,1.5,8.68,106,HIND
PF1,22/1/2007 21:00,1.5,8.18,110,HIND
PF1,22/1/2007 22:00,1.4,8.74,113,HIND
PF1,22/1/2007 23:00,1.3,9.29,115,HIND
PF1,23/1/2007 0:00,1.45,8.54,115,HIND
PF1,23/1/2007 1:00,1.41,8.84,116,HIND
PF1,23/1/2007 2:00,1.38,9.14,117,HIND
PF1,23/1/2007 3:00,1.15,8.99,117,HIND
PF1,23/1/2007 4:00,1.23,8.58,116,HIND
PF1,23/1/2007 5:00,1.31,8.17,114,HIND
PF1,23/1/2007 6:00,1.19,9.35,113,HIND
PF1,23/1/2007 7:00,1.17,9.36,112,HIND
PF1,23/1/2007 8:00,1.14,9.37,111,HIND
PF1,23/1/2007 9:00,1.19,8.38,108,HIND
PF1,23/1/2007 10:00,1.19,8.5,108,HIND
PF1,23/1/2007 11:00,1.19,8.63,108,HIND
PF1,23/1/2007 12:00,1.22,8.46,109,HIND
PF1,23/1/2007 13:00,1.15,9.36,113,HIND
PF1,23/1/2007 14:00,1.08,10.25,115,HIND
PF1,23/1/2007 15:00,1.09,10.32,115,HIND
PF1,23/1/2007 16:00,1.06,10.64,114,HIND
PF1,23/1/2007 17:00,1.03,10.95,111,HIND
PF1,23/1/2007 18:00,1.02,11.05,108,HIND
PF1,23/1/2007 19:00,1.04,10.22,104,HIND
PF1,23/1/2007 20:00,1.07,9.4,102,HIND
PF1,23/1/2007 21:00,0.99,9.56,101,HIND
PF1,23/1/2007 22:00,0.99,9.87,101,HIND
PF1,23/1/2007 23:00,0.98,10.18,101,HIND
PF1,24/1/2007 0:00,0.94,10.06,102,HIND
PF1,24/1/2007 1:00,0.89,10.1,102,HIND
PF1,24/1/2007 2:00,0.84,10.14,103,HIND
PF1,24/1/2007 3:00,0.88,9.47,103,HIND
PF1,24/1/2007 4:00,0.85,9.07,103,HIND
PF1,24/1/2007 5:00,0.82,8.68,104,HIND
PF1,24/1/2007 6:00,0.77,8.95,105,HIND
PF1,24/1/2007 7:00,0.78,8.98,106,HIND
PF1,24/1/2007 8:00,0.79,9.02,107,HIND
PF1,24/1/2007 9:00,0.76,9.36,108,HIND
PF1,24/1/2007 10:00,0.75,9,108,HIND
PF1,24/1/2007 11:00,0.69,8.63,119,MEAS
PF1,24/1/2007 12:00,0.82,8.77,110,HIND
PF1,24/1/2007 13:00,0.88,6.86,109,HIND
PF1,24/1/2007 14:00,0.86,4.94,110,HIND
PF1,24/1/2007 15:00,0.94,5.97,116,HIND
PF1,24/1/2007 16:00,0.93,5.86,120,HIND
PF1,24/1/2007 17:00,0.92,5.75,122,HIND
PF1,24/1/2007 18:00,0.94,7.79,123,HIND
PF1,24/1/2007 19:00,0.92,8.31,124,HIND
PF1,24/1/2007 20:00,0.91,8.84,124,HIND
PF1,24/1/2007 21:00,0.89,8.46,125,HIND
PF1,24/1/2007 22:00,0.87,8.42,125,HIND
PF1,24/1/2007 23:00,0.87,8.38,125,HIND
PF1,25/1/2007 0:00,0.84,7.88,125,HIND
PF1,25/1/2007 1:00,0.89,8.3,125,HIND
PF1,25/1/2007 2:00,0.72,8.72,130,MEAS
PF1,25/1/2007 3:00,0.98,8.76,124,HIND
PF1,25/1/2007 4:00,0.98,8.38,124,HIND
PF1,25/1/2007 5:00,0.99,8.01,124,HIND
PF1,25/1/2007 6:00,1,7.87,124,HIND
PF1,25/1/2007 7:00,0.96,8.07,124,HIND
PF1,25/1/2007 8:00,0.92,8.28,123,HIND
PF1,25/1/2007 9:00,1,7.76,123,HIND
PF1,25/1/2007 10:00,0.95,7.77,123,HIND
PF1,25/1/2007 11:00,0.9,7.79,123,HIND
PF1,25/1/2007 12:00,0.91,6.55,123,HIND
PF1,25/1/2007 13:00,0.84,6.98,122,HIND
PF1,25/1/2007 14:00,0.77,7.4,122,HIND
PF1,25/1/2007 15:00,0.79,7.32,121,HIND
PF1,25/1/2007 16:00,0.8,7.22,120,HIND
PF1,25/1/2007 17:00,0.61,7.12,130,MEAS
PF1,25/1/2007 18:00,0.7,11.17,126,MEAS
PF1,25/1/2007 19:00,0.69,10.73,126,INTERP
PF1,25/1/2007 20:00,0.68,10.29,127,MEAS
PF1,25/1/2007 21:00,0.73,8.4,127,MEAS
PF1,25/1/2007 22:00,0.75,8.9,127,INTERP
PF1,25/1/2007 23:00,0.78,9.41,126,MEAS
PF1,26/1/2007 0:00,0.78,9.64,128,MEAS
PF1,26/1/2007 1:00,0.68,10.18,128,INTERP
PF1,26/1/2007 2:00,0.58,10.73,128,MEAS
PF1,26/1/2007 3:00,0.57,10.36,128,MEAS
PF1,26/1/2007 4:00,0.6,9.62,129,INTERP
PF1,26/1/2007 5:00,0.63,8.89,129,MEAS
PF1,26/1/2007 6:00,0.69,11.09,127,MEAS
PF1,26/1/2007 7:00,0.7,10.11,126,INTERP
PF1,26/1/2007 8:00,0.73,9.14,126,MEAS
PF1,26/1/2007 9:00,0.76,8.28,127,MEAS
PF1,26/1/2007 10:00,0.77,8.73,127,INTERP
PF1,26/1/2007 11:00,0.79,9.18,127,MEAS
PF1,26/1/2007 12:00,0.7,7.39,130,MEAS
PF1,26/1/2007 13:00,0.8,8.06,125,INTERP
PF1,26/1/2007 14:00,0.84,8.72,120,MEAS
PF1,26/1/2007 15:00,0.92,8.59,113,MEAS
PF1,26/1/2007 16:00,0.97,9.21,105,INTERP
PF1,26/1/2007 17:00,0.99,9.82,97,MEAS
PF1,26/1/2007 18:00,1.01,7.79,85,MEAS
PF1,26/1/2007 19:00,0.91,10.32,83,INTERP
PF1,26/1/2007 20:00,0.81,12.85,83,MEAS
PF1,26/1/2007 21:00,0.86,12.06,84,MEAS
PF1,26/1/2007 22:00,0.9,12.23,87,INTERP
PF1,26/1/2007 23:00,0.93,12.41,91,MEAS
PF1,27/1/2007 0:00,0.99,5.52,80,MEAS
PF1,27/1/2007 1:00,0.97,7.18,89,INTERP
PF1,27/1/2007 2:00,0.87,8.85,97,MEAS
PF1,27/1/2007 3:00,0.88,5.77,97,MEAS
PF1,27/1/2007 4:00,0.79,6.75,104,INTERP
PF1,27/1/2007 5:00,0.68,7.73,110,MEAS
PF1,27/1/2007 6:00,0.65,12.26,117,MEAS
PF1,27/1/2007 7:00,0.61,10.4,91,HIND
PF1,27/1/2007 8:00,0.62,8.54,87,HIND
PF1,27/1/2007 9:00,0.53,10.38,90,HIND
PF1,27/1/2007 10:00,0.65,6.95,83,HIND
PF1,27/1/2007 11:00,0.55,3.52,77,HIND
PF1,27/1/2007 12:00,1.06,4.79,92,HIND
PF1,27/1/2007 13:00,1.44,6.17,116,HIND
PF1,27/1/2007 14:00,1.78,7.55,124,HIND
PF1,27/1/2007 15:00,1.92,7.48,127,HIND
PF1,27/1/2007 16:00,2.17,8.32,127,HIND
PF1,27/1/2007 17:00,2.47,9.17,127,HIND
PF1,27/1/2007 18:00,2.58,10.23,126,HIND
PF1,27/1/2007 19:00,2.5,10.65,126,HIND
PF1,27/1/2007 20:00,2.43,11.07,126,HIND
PF1,27/1/2007 21:00,2.79,12.08,126,HIND
PF1,27/1/2007 22:00,2.66,11.65,126,HIND
PF1,27/1/2007 23:00,2.54,11.21,126,HIND
PF1,28/1/2007 0:00,2.57,12.15,126,HIND
PF1,28/1/2007 1:00,2.38,11.81,126,HIND
PF1,28/1/2007 2:00,2.21,11.47,126,HIND
PF1,28/1/2007 3:00,1.85,10.35,126,HIND
PF1,28/1/2007 4:00,1.76,10.74,126,HIND
PF1,28/1/2007 5:00,1.68,11.13,126,HIND
PF1,28/1/2007 6:00,1.52,10.84,126,HIND
PF1,28/1/2007 7:00,1.44,10.35,126,HIND
PF1,28/1/2007 8:00,1.29,9.86,128,MEAS
PF1,28/1/2007 9:00,1.42,10.37,127,MEAS
PF1,28/1/2007 10:00,1.45,10.9,127,INTERP
PF1,28/1/2007 11:00,1.47,11.43,126,MEAS
PF1,28/1/2007 12:00,1.52,11.17,126,MEAS
PF1,28/1/2007 13:00,1.5,10.95,126,INTERP
PF1,28/1/2007 14:00,1.49,10.73,126,MEAS
PF1,28/1/2007 15:00,1.41,10.45,126,MEAS
PF1,28/1/2007 16:00,1.45,10.4,125,INTERP
PF1,28/1/2007 17:00,1.48,10.35,125,MEAS
PF1,28/1/2007 18:00,1.33,11.14,125,MEAS
PF1,28/1/2007 19:00,1.27,10.87,125,INTERP
PF1,28/1/2007 20:00,1.21,10.6,125,MEAS
PF1,28/1/2007 21:00,1.05,9.64,125,MEAS
PF1,28/1/2007 22:00,1.12,10.19,125,INTERP
PF1,28/1/2007 23:00,1.19,10.73,125,MEAS
PF1,29/1/2007 0:00,1.12,10.53,125,MEAS
PF1,29/1/2007 1:00,1.09,10.72,125,INTERP
PF1,29/1/2007 2:00,1.06,10.91,125,MEAS
PF1,29/1/2007 3:00,1.1,10.23,125,MEAS
PF1,29/1/2007 4:00,1.12,10.39,125,INTERP
PF1,29/1/2007 5:00,1.12,10.54,126,MEAS
PF1,29/1/2007 6:00,1.16,10.98,126,MEAS
PF1,29/1/2007 7:00,1.21,11.05,126,HIND
PF1,29/1/2007 8:00,1.28,11.13,126,HIND
PF1,29/1/2007 9:00,1.09,10.15,127,HIND
PF1,29/1/2007 10:00,1.09,10.54,127,HIND
PF1,29/1/2007 11:00,1.1,10.93,126,HIND
PF1,29/1/2007 12:00,1.12,10.28,127,HIND
PF1,29/1/2007 13:00,1.16,10.29,127,HIND
PF1,29/1/2007 14:00,1.2,10.3,126,HIND
PF1,29/1/2007 15:00,1.18,11.48,126,HIND
PF1,29/1/2007 16:00,1.18,10.17,126,HIND
PF1,29/1/2007 17:00,1.19,8.86,126,HIND
PF1,29/1/2007 18:00,1.26,9.74,125,HIND
PF1,29/1/2007 19:00,1.3,10.43,124,HIND
PF1,29/1/2007 20:00,1.34,11.13,123,HIND
PF1,29/1/2007 21:00,1.24,10.42,123,HIND
PF1,29/1/2007 22:00,1.28,10.56,122,HIND
PF1,29/1/2007 23:00,1.31,10.71,122,HIND
PF1,30/1/2007 0:00,1.35,12.13,122,HIND
PF1,30/1/2007 1:00,1.33,12.05,122,HIND
PF1,30/1/2007 2:00,1.31,11.98,122,HIND
PF1,30/1/2007 3:00,1.18,11.95,122,HIND
PF1,30/1/2007 4:00,1.19,11.42,122,HIND
PF1,30/1/2007 5:00,1.2,10.88,122,HIND
PF1,30/1/2007 6:00,1.26,10.48,122,HIND
PF1,30/1/2007 7:00,1.21,11,123,HIND
PF1,30/1/2007 8:00,1.16,11.53,123,HIND
PF1,30/1/2007 9:00,1.11,12.16,123,HIND
PF1,30/1/2007 10:00,1.04,12.07,123,HIND
PF1,30/1/2007 11:00,0.97,11.98,123,HIND
PF1,30/1/2007 12:00,0.97,11.92,123,HIND
PF1,30/1/2007 13:00,0.9,11.61,123,HIND
PF1,30/1/2007 14:00,0.84,11.29,123,HIND
PF1,30/1/2007 15:00,0.89,11.41,122,HIND
PF1,30/1/2007 16:00,0.87,11.35,121,HIND
PF1,30/1/2007 17:00,0.86,11.29,119,HIND
PF1,30/1/2007 18:00,0.82,10.91,117,HIND
PF1,30/1/2007 19:00,0.81,10.64,114,HIND
PF1,30/1/2007 20:00,0.8,10.37,112,HIND
PF1,30/1/2007 21:00,0.89,10.9,111,HIND
PF1,30/1/2007 22:00,0.92,8.2,106,HIND
PF1,30/1/2007 23:00,0.94,5.51,99,HIND
PF1,31/1/2007 0:00,0.95,5.51,97,HIND
PF1,31/1/2007 1:00,0.93,5.14,93,HIND
PF1,31/1/2007 2:00,0.9,4.77,91,HIND
PF1,31/1/2007 3:00,1.01,4.5,90,HIND
PF1,31/1/2007 4:00,1.26,5.15,93,HIND
PF1,31/1/2007 5:00,1.53,5.8,100,HIND
PF1,31/1/2007 6:00,1.72,6.52,109,HIND
PF1,31/1/2007 7:00,1.58,6.3,116,HIND
PF1,31/1/2007 8:00,1.45,6.09,121,HIND
PF1,31/1/2007 9:00,1.37,6.18,123,HIND
PF1,31/1/2007 10:00,1.46,6.52,125,HIND
PF1,31/1/2007 11:00,1.55,6.86,125,HIND
PF1,31/1/2007 12:00,1.37,6.6,125,HIND
PF1,31/1/2007 13:00,1.47,7.3,124,HIND
PF1,31/1/2007 14:00,1.55,8,124,HIND
PF1,31/1/2007 15:00,1.59,7.75,125,HIND
PF1,31/1/2007 16:00,1.49,7.75,125,HIND
PF1,31/1/2007 17:00,1.39,7.75,126,HIND
PF1,31/1/2007 18:00,1.48,8.3,126,HIND
PF1,31/1/2007 19:00,1.51,8.2,126,HIND
PF1,31/1/2007 20:00,1.54,8.1,126,HIND
PF1,31/1/2007 21:00,1.65,7.71,127,HIND
PF1,31/1/2007 22:00,1.6,8.49,126,HIND
PF1,31/1/2007 23:00,1.55,9.27,126,HIND
PF1,1/2/2007 0:00,1.41,7.26,128,HIND
PF1,1/2/2007 1:00,1.35,7.29,128,HIND
PF1,1/2/2007 2:00,1.29,7.32,127,HIND
PF1,1/2/2007 3:00,1.21,8.95,126,HIND
PF1,1/2/2007 4:00,1.23,8.57,126,HIND
PF1,1/2/2007 5:00,1.26,8.19,126,HIND
PF1,1/2/2007 6:00,1.2,8.3,126,HIND
PF1,1/2/2007 7:00,1.22,9.69,125,HIND
PF1,1/2/2007 8:00,1.24,11.07,125,HIND
PF1,1/2/2007 9:00,1.2,12.1,124,HIND
PF1,1/2/2007 10:00,1.04,10.06,125,HIND
PF1,1/2/2007 11:00,0.91,8.01,126,HIND
PF1,1/2/2007 12:00,1.07,12.11,124,HIND
PF1,1/2/2007 13:00,1.05,11.6,124,HIND
PF1,1/2/2007 14:00,1.03,11.09,124,HIND
PF1,1/2/2007 15:00,1.13,11.06,124,HIND
PF1,1/2/2007 16:00,1.15,12.11,124,HIND
PF1,1/2/2007 17:00,1.18,13.16,124,HIND
PF1,1/2/2007 18:00,1.29,15.65,124,HIND
PF1,1/2/2007 19:00,1.21,15.75,124,HIND
PF1,1/2/2007 20:00,1.13,15.85,124,HIND
PF1,1/2/2007 21:00,1.17,14.93,124,HIND
PF1,1/2/2007 22:00,1.22,14.98,124,HIND
PF1,1/2/2007 23:00,1.27,15.02,124,HIND
PF1,2/2/2007 0:00,1.29,13.62,124,HIND
PF1,2/2/2007 1:00,1.31,14.05,124,HIND
PF1,2/2/2007 2:00,1.34,14.48,124,HIND
PF1,2/2/2007 3:00,1.3,13.88,124,HIND
PF1,2/2/2007 4:00,1.39,13.87,124,HIND
PF1,2/2/2007 5:00,1.47,13.85,124,HIND
PF1,2/2/2007 6:00,1.37,13.57,124,HIND
PF1,2/2/2007 7:00,1.31,13.64,124,HIND
PF1,2/2/2007 8:00,1.26,13.71,124,HIND
PF1,2/2/2007 9:00,1.28,13.49,124,HIND
PF1,2/2/2007 10:00,1.29,13.9,124,HIND
PF1,2/2/2007 11:00,1.3,14.31,123,HIND
PF1,2/2/2007 12:00,1.17,13.56,123,HIND
PF1,2/2/2007 13:00,1.15,13.51,123,HIND
PF1,2/2/2007 14:00,1.13,13.45,123,HIND
PF1,2/2/2007 15:00,1.32,13.53,122,HIND
PF1,2/2/2007 16:00,1.22,13.23,122,HIND
PF1,2/2/2007 17:00,1.12,12.93,122,MEAS
PF1,2/2/2007 18:00,1.12,12.93,122,MEAS
PF1,2/2/2007 19:00,1.07,12.54,121,INTERP
PF1,2/2/2007 20:00,1.03,12.14,121,MEAS
PF1,2/2/2007 21:00,0.96,12.93,126,MEAS
PF1,2/2/2007 22:00,0.95,12.93,126,INTERP
PF1,2/2/2007 23:00,0.94,12.93,125,MEAS
PF1,3/2/2007 0:00,0.99,12.93,124,MEAS
PF1,3/2/2007 1:00,1.02,12.93,122,INTERP
PF1,3/2/2007 2:00,1.04,12.93,120,MEAS
PF1,3/2/2007 3:00,0.97,12.14,118,MEAS
PF1,3/2/2007 4:00,0.94,12.14,119,INTERP
PF1,3/2/2007 5:00,0.9,12.14,119,MEAS
PF1,3/2/2007 6:00,0.86,12.14,119,MEAS
PF1,3/2/2007 7:00,0.84,12.14,120,INTERP
PF1,3/2/2007 8:00,0.82,12.14,120,MEAS
PF1,3/2/2007 9:00,0.76,11.45,118,MEAS
PF1,3/2/2007 10:00,0.76,11.45,119,INTERP
PF1,3/2/2007 11:00,0.76,11.45,121,MEAS
PF1,3/2/2007 12:00,0.76,11.45,119,MEAS
PF1,3/2/2007 13:00,0.74,11.14,118,INTERP
PF1,3/2/2007 14:00,0.73,10.83,116,MEAS
PF1,3/2/2007 15:00,0.72,11.45,113,MEAS
PF1,3/2/2007 16:00,0.72,11.45,114,INTERP
PF1,3/2/2007 17:00,0.72,11.45,115,MEAS
PF1,3/2/2007 18:00,0.71,11.14,113,MEAS
PF1,3/2/2007 19:00,0.69,10.99,110,INTERP
PF1,3/2/2007 20:00,0.68,10.83,107,MEAS
PF1,3/2/2007 21:00,0.69,11.45,104,MEAS
PF1,3/2/2007 22:00,0.68,11.45,108,INTERP
PF1,3/2/2007 23:00,0.68,11.45,112,MEAS
PF1,4/2/2007 0:00,0.7,12.14,119,MEAS
PF1,4/2/2007 1:00,0.71,12.14,119,INTERP
PF1,4/2/2007 2:00,0.72,12.14,119,MEAS
PF1,4/2/2007 3:00,0.63,7.56,77,MEAS
PF1,4/2/2007 4:00,0.66,8.91,87,INTERP
PF1,4/2/2007 5:00,0.67,10.27,98,MEAS
PF1,4/2/2007 6:00,0.64,10.83,109,MEAS
PF1,4/2/2007 7:00,0.66,10.55,107,INTERP
PF1,4/2/2007 8:00,0.69,10.27,105,MEAS
PF1,4/2/2007 9:00,0.64,10.27,102,MEAS
PF1,4/2/2007 10:00,0.65,10.55,105,INTERP
PF1,4/2/2007 11:00,0.66,10.83,107,MEAS
PF1,4/2/2007 12:00,0.65,9.77,107,MEAS
PF1,4/2/2007 13:00,0.66,8.53,105,INTERP
PF1,4/2/2007 14:00,0.67,7.28,103,MEAS
PF1,4/2/2007 15:00,0.62,10.83,109,MEAS
PF1,4/2/2007 16:00,0.6,10.08,106,INTERP
PF1,4/2/2007 17:00,0.58,9.32,102,MEAS
PF1,4/2/2007 18:00,0.57,9.79,104,MEAS
PF1,4/2/2007 19:00,0.57,10.31,106,INTERP
PF1,4/2/2007 20:00,0.57,10.83,108,MEAS
PF1,4/2/2007 21:00,0.59,8.9,122,MEAS
PF1,4/2/2007 22:00,0.6,8.71,120,INTERP
PF1,4/2/2007 23:00,0.62,8.52,118,MEAS
PF1,5/2/2007 0:00,0.64,8.04,119,MEAS
PF1,5/2/2007 1:00,0.65,8.11,121,INTERP
PF1,5/2/2007 2:00,0.66,8.17,122,MEAS
PF1,5/2/2007 3:00,0.64,7.03,125,MEAS
PF1,5/2/2007 4:00,0.7,7.44,121,INTERP
PF1,5/2/2007 5:00,0.74,7.85,117,MEAS
PF1,5/2/2007 6:00,0.62,7.85,128,MEAS
PF1,5/2/2007 7:00,0.65,7.85,127,INTERP
PF1,5/2/2007 8:00,0.69,7.85,125,MEAS
PF1,5/2/2007 9:00,0.73,7.03,121,MEAS
PF1,5/2/2007 10:00,0.7,7.15,124,INTERP
PF1,5/2/2007 11:00,0.66,7.28,126,MEAS
PF1,5/2/2007 12:00,0.67,7.16,126,MEAS
PF1,5/2/2007 13:00,0.68,7.03,125,INTERP
PF1,5/2/2007 14:00,0.68,6.91,125,MEAS
PF1,5/2/2007 15:00,0.68,6.79,124,MEAS
PF1,5/2/2007 16:00,0.69,7.65,124,INTERP
PF1,5/2/2007 17:00,0.7,8.52,124,MEAS
PF1,5/2/2007 18:00,0.73,8.35,124,MEAS
PF1,5/2/2007 19:00,0.73,8.43,123,INTERP
PF1,5/2/2007 20:00,0.73,8.52,122,MEAS
PF1,5/2/2007 21:00,0.78,7.56,115,MEAS
PF1,5/2/2007 22:00,0.78,7.7,113,INTERP
PF1,5/2/2007 23:00,0.78,7.85,111,MEAS
PF1,6/2/2007 0:00,0.87,6.79,99,MEAS
PF1,6/2/2007 1:00,0.86,7.17,96,INTERP
PF1,6/2/2007 2:00,0.84,7.56,92,MEAS
PF1,6/2/2007 3:00,0.93,7.28,87,MEAS
PF1,6/2/2007 4:00,0.91,6.38,79,INTERP
PF1,6/2/2007 5:00,0.84,5.48,71,MEAS
PF1,6/2/2007 6:00,0.9,8.9,107,MEAS
PF1,6/2/2007 7:00,0.89,8.95,106,INTERP
PF1,6/2/2007 8:00,0.88,8.99,105,MEAS
PF1,6/2/2007 9:00,0.88,9.04,105,MEAS
PF1,6/2/2007 10:00,0.87,9.09,104,INTERP
PF1,6/2/2007 11:00,0.87,9.13,103,MEAS
PF1,6/2/2007 12:00,0.86,9.18,103,MEAS
PF1,6/2/2007 13:00,0.86,9.23,102,INTERP
PF1,6/2/2007 14:00,0.85,9.27,101,MEAS
PF1,6/2/2007 15:00,0.84,9.32,100,MEAS
PF1,6/2/2007 16:00,0.83,8.92,102,INTERP
PF1,6/2/2007 17:00,0.82,8.52,103,MEAS
PF1,6/2/2007 18:00,0.83,8.71,104,MEAS
PF1,6/2/2007 19:00,0.84,8.61,104,INTERP
PF1,6/2/2007 20:00,0.84,8.52,105,MEAS
PF1,6/2/2007 21:00,0.84,8.9,109,MEAS
PF1,6/2/2007 22:00,0.83,8.71,103,INTERP
PF1,6/2/2007 23:00,0.81,8.52,98,MEAS
PF1,7/2/2007 0:00,0.77,9.77,108,MEAS
PF1,7/2/2007 1:00,0.77,7.42,89,INTERP
PF1,7/2/2007 2:00,0.67,5.07,66,MEAS
PF1,7/2/2007 3:00,0.73,9.77,113,MEAS
PF1,7/2/2007 4:00,0.75,9.77,113,INTERP
PF1,7/2/2007 5:00,0.76,9.77,113,MEAS
PF1,7/2/2007 6:00,0.7,7.28,79,MEAS
PF1,7/2/2007 7:00,0.75,7.66,95,HIND
PF1,7/2/2007 8:00,0.72,8.05,95,HIND
PF1,7/2/2007 9:00,0.79,7.31,93,HIND
PF1,7/2/2007 10:00,0.78,8.36,95,HIND
PF1,7/2/2007 11:00,0.78,9.41,96,HIND
PF1,7/2/2007 12:00,0.95,7.73,94,HIND
PF1,7/2/2007 13:00,1.01,8.9,97,HIND
PF1,7/2/2007 14:00,1.08,10.06,99,HIND
PF1,7/2/2007 15:00,1.06,9.78,99,HIND
PF1,7/2/2007 16:00,1.14,9.58,99,HIND
PF1,7/2/2007 17:00,1.22,9.38,98,HIND
PF1,7/2/2007 18:00,1.29,9.79,98,HIND
PF1,7/2/2007 19:00,1.68,8.07,95,HIND
PF1,7/2/2007 20:00,1.65,6.36,74,MEAS
PF1,7/2/2007 21:00,1.64,6.36,72,MEAS
PF1,7/2/2007 22:00,1.62,6.82,74,INTERP
PF1,7/2/2007 23:00,1.57,7.28,75,MEAS
PF1,8/2/2007 0:00,1.49,7.03,76,MEAS
PF1,8/2/2007 1:00,1.44,7.03,77,INTERP
PF1,8/2/2007 2:00,1.39,7.03,77,MEAS
PF1,8/2/2007 3:00,1.49,7.56,87,MEAS
PF1,8/2/2007 4:00,1.41,7.56,86,INTERP
PF1,8/2/2007 5:00,1.32,7.56,85,MEAS
PF1,8/2/2007 6:00,1.32,7.85,85,MEAS
PF1,8/2/2007 7:00,1.31,7.44,87,INTERP
PF1,8/2/2007 8:00,1.29,7.03,89,MEAS
PF1,8/2/2007 9:00,1.35,6.93,98,MEAS
PF1,8/2/2007 10:00,1.36,6.84,108,INTERP
PF1,8/2/2007 11:00,1.31,6.74,117,MEAS
PF1,8/2/2007 12:00,1.22,6.65,124,MEAS
PF1,8/2/2007 13:00,1.06,6.55,130,INTERP
PF1,8/2/2007 14:00,0.86,6.46,135,MEAS
PF1,8/2/2007 15:00,0.62,6.36,139,MEAS
PF1,8/2/2007 16:00,0.68,6.57,138,INTERP
PF1,8/2/2007 17:00,0.74,6.79,137,MEAS
PF1,8/2/2007 18:00,0.8,6.91,136,MEAS
PF1,8/2/2007 19:00,0.83,6.97,136,INTERP
PF1,8/2/2007 20:00,0.86,7.03,135,MEAS
PF1,8/2/2007 21:00,0.85,7.03,135,MEAS
PF1,8/2/2007 22:00,0.88,7.03,134,INTERP
PF1,8/2/2007 23:00,0.91,7.03,134,MEAS
PF1,9/2/2007 0:00,0.99,8.9,130,MEAS
PF1,9/2/2007 1:00,1.02,8.71,130,INTERP
PF1,9/2/2007 2:00,1.04,8.52,130,MEAS
